rerid,speaker,intent,text
1,Teacher,300,"Yeah, I really appreciate that you give us a fact from the passage when you answer the question"
1,Teacher,300,"You really gave us the evidence you found in a text, the importance of water"
1,Teacher,300,I really appreciate that you are looking carefully at a question
1,Teacher,300,"Okay, I really appreciate that you give us a fact and exactly evidence for all the passage when you answer the question"
1,Teacher,300,"Yeah, I like it"
1,Teacher,300,You had a target to the right place in the passage you for the answer
1,Teacher,300,"so I could see you, how you got confused there"
1,Teacher,300,"Right, so I could see where that would get confusing"
1,Teacher,300,"Right, I saw that man and you did a nice job of explaining that you actually took words from the text, which is great"
1,Teacher,300,It gives us almost like a little step ahead
1,Teacher,300,"But again, that's excellent background knowledge because background knowledge always helps us understand what we're learning about even better"
1,Teacher,300,It helps us understand text a lot more when we have that
1,Teacher,300,And I love that you're using your background knowledge to connect to the texts always great
1,Teacher,300,So you have text evidence from the text
1,Teacher,300,"I like that you use the background information, though, STUDENT, it's always great to have that helps us understand and text a little more"
1,Teacher,300,"I love that you used, you told me, which paragraph you found that evidence, right, the more evidence that we have the stronger our claim is"
1,Teacher,300,"I love that you went and use a specific example from the text, right, that was"
1,Teacher,300,No need to feel bad
1,Teacher,300,"Okay, I appreciate your honesty, I also really like that you are referencing specific parts of the text"
1,Teacher,300,So I see that you said they were looking for Ice deposits right in the poet large polar crater
1,Teacher,300,I see that you read the text and you were looking for A different machine different types of machines and tools they use
1,Teacher,300,I see how you got that answer
1,Teacher,300,I can definitely see where you got that because they did send a small machine
1,Teacher,300,"So I can tell that you did the reading and you're really excited to read about the water on the moon,"
1,Teacher,300,"Okay, I see, I see where you're coming from because you definitely would need a microscope to discover something that's too small to see"
1,Teacher,300,So you were thinking about your own knowledge that you have and what science scientists would need if they were on the moon
1,Teacher,300,Looking back at the text and adding more detail
1,Teacher,300,But I like that now you're thinking about how your you would look through the story to figure out the question that it was asking
1,Teacher,300,"Good work, paying close attention to the details of our story"
1,Teacher,300,I think definitely you could I think just paying close attention to those small details is really important
1,Teacher,300,"Yeah, I like how you use part of the word partial to break it down into something that you already knew"
1,Teacher,300,"Yeah, I see that you're really getting this idea that there wasn't a lot of ice on the moon"
1,Teacher,300,"I'm really glad that you that this group was able to make some real world connections, based on your past experiences"
1,Teacher,300,That's a really good skill to be able to have
1,Teacher,300,"I see how you saw in the reading that they called them craters, but there was only a little bit of water"
1,Teacher,300,So that's what's called like texts to real world connections
1,Teacher,300,Where we found that from is from outside now
1,Teacher,300,So that's a really good skill to have
1,Teacher,300,"Yeah, I see how you're using the text and rereading and finding more information that's really great"
1,Teacher,300,So I can definitely see where STUDENT got his answer because like you said the paragraph says that this that the walk
1,Teacher,300,The ice is found in the crater
1,Teacher,300,"so I can definitely see where he found his answer, but other than that"
1,Teacher,300,I like that you went back in the text and dug a little deeper to see if there was more information
1,Teacher,300,And I really like that you brought up that point
1,Teacher,300,You are absolutely right
1,Teacher,300,I like that you went back into the text and you found specific details to share with us
1,Teacher,300,Now let's see some other answers STUDENT
1,Teacher,300,I really liked that you noticed that NASA had sent a small machine
1,Teacher,300,"So I really liked that you went back in and saw some details, STUDENT"
1,Teacher,300,And I love how you pull that answer for number two
1,Teacher,300,And I love how just like STUDENT You're using previous knowledge and you're making connections and it's so important
1,Teacher,300,"And I love that answer, because I can see that you noticed that the sentence had a scientific tool in it"
1,Teacher,300,I love how you identify the microscope as a scientific tool
1,Teacher,300,Thank you see that was a much more detailed answer you just added more detail to your first answer
1,Teacher,300,Thank you for that STUDENT
1,Teacher,300,So you wasn't wrong you just added more detail to show your understanding
1,Teacher,300,That was that's a much more specific detailed answer
1,Teacher,300,"They would be able to learn something, because he was very specific in describing what the machine was and what it did"
1,Teacher,300,and I'm sure if someone who has never read this informational texts before if they read your answer
1,Teacher,300,yeah I like how you're thinking very much like what can we do right now with this with this stuff
1,Teacher,300,awesome I love how confident you are in your answer and I love that you're thinking about what these astronauts would need to be in space
1,Teacher,300,awesome great and I love how you're all looking back at the text
1,Teacher,300,"Use the technique core like locating the keywords and to find help you find the answer, but my"
1,Teacher,300,Locating this into the second paragraph
1,Teacher,300,And I'm glad that you are you are ready to read the text that that tells me that you read the text and that you understand the meaning of these facts
1,Teacher,300,"Okay, so,I know that sometimes can be difficult to remember scientific words"
1,Teacher,300,Answer is not wrong
1,Teacher,300,"Okay, that's great evidence to support it"
1,Teacher,300,You all brought your background knowledge to answer this question and I'm happy that you are able to do that
1,Teacher,300,That's a really good point
1,Teacher,300,"Yeah, so I see both of your points"
1,Teacher,300,So I like that answer
1,Teacher,300,"but that's a good answer, because it does refers to something back in the text"
1,Teacher,300,I love how you went back and you found specific you even found even more evidence than you already had that was very impressive
1,Teacher,300,And what it did was it three great things
1,Teacher,300,He told us what equipment they use and what it was called
1,Teacher,300,I love your answer
1,Teacher,300,And you use that to make a complete answer
1,Teacher,300,"And so, so while you're here"
1,Teacher,300,So I like that you found some details in the article
1,Teacher,300,Let me talk to you and STUDENT
1,Teacher,300,"yeah Okay, I see what you're saying"
1,Teacher,300,awesome thanks for looking back at the text for me STUDENT
1,Teacher,300,"That told us how they were able to discover it, so I had the same question when I was reading it right, I was thinking, how did they find it they can't even see it"
1,Teacher,300,that's that's good thinking that you that you did not notice that
1,Teacher,300,yeah it does seem like that would be really important
1,Teacher,300,hmm I definitely understood that you were looking for different
1,Teacher,300,"Okay, so we have that ice detail there, which is good that we are adding details"
1,Teacher,300,"that's great STUDENT and i'm glad that you were able to really think deeply about on how you were answering that question, and what you can do moving forward that's fantastic"
1,Teacher,300,And STUDENT you have your hand raised before
1,Teacher,300,"Okay yep and that's that's a valid argument there, but you know, I think"
1,Teacher,300,"Yes, so STUDENT I see how you got that from our text and you focused on our fifth paragraph and talked about what what water is made up of"
1,Teacher,300,"I really liked how you pointed out that they did find water and that they found water in craters because that's exactly right that's where they found the water, but I was wondering STUDENT"
1,Teacher,300,And you know what's the banner that could be a little bit confusing
1,Teacher,300,"And that's a really great question that's what I bought to STUDENT, but when I read about the"
1,Teacher,300,"yeah but I like even how your mind was thinking about other types of equipment that scientists use that shows that it's something that really interests, you and I really liked it that's where your"
1,Teacher,300,"Okay, so I hear that you found some specific items from the text"
1,Teacher,300,"yeah so awesome that you found that really specific name for the tool right that microscopic water, you need a special instrument in order to find it but"
1,Teacher,300,Okay cool so I can hear the specific evidence from that you use your response it's clear in the text where you got that from
1,Teacher,300,So just using that one sentence STUDENT and i'm really like i'm really glad that you're making sure that you prove your answer with a point that one sentence you just read you need a scientific tool called a microscope to look really closely
1,Teacher,300,"You also made sure that it matched lunar orbit orbiter which has to do with the moon so like I love, how you really use the key vocabulary, to help you find your answer so really great job,"
1,Teacher,300,"yeah it seems like you have a ton of background knowledge about what equipment that astronauts use, could you tell me specifically because we learned something really cool about water on the moon"
1,Teacher,300,"but I love, how you both had different opinions and said your evidence, and went there, yes STUDENT"
1,Teacher,300,"Perfect so I love, how you identified that like NASA sends a small machine and I think you're on the right track,"
1,Teacher,300,"Right, and I think it's great that you're identifying that as non scientists, we would need a microscope in order to see that water right"
1,Teacher,300,that's a great sentence to point out because that's the whole point of our question right is
1,Teacher,300,I like you added all that in there and accessed your background knowledge um
1,Teacher,300,mm hmm so the miscroscope is the equipment that we might have had more experience with
1,Teacher,300,"You might have seen it or heard of it, so I can see why you would have picked it out from the passage"
1,Teacher,300,"But yeah they had to really, really dig deep to find any particles that they can even look at it, so I love it you like expanded that an understatement That was good"
1,Teacher,300,"But let's look at it again, it said, the water we found was microscopic"
1,Teacher,300,Where you got that answer so she did a really good job of using the text
1,Teacher,300,awesome so that was a great idea of trying to think about what types of tools scientists use
1,Teacher,300,scientists definitely use microscopes
1,Teacher,300,That was a good connection
1,Teacher,300,"Okay STUDENT I see you located a specific piece of the text, that was a good a good move,"
1,Teacher,300,"Okay, very good, and this was a tricky one because micro of microscope also has some US so one could think of it as an equipment, so I completely understand why you may have been confused and if"
1,Teacher,300,"makes sense, I completely understand why you could think that"
1,Teacher,300,"lovely and that that makes complete sense, of course, like if we send people to the moon, how will they be able to do that"
1,Teacher,300,"and you guys are already provide the evidence you guys already circle, the evidence and the text that we can use for the answer the questions so STUDENT why don't I just start off with you"
1,Teacher,300,"Oh, I see, so you are making a prediction there right and you're making connections that is excellent job STUDENT However, my question here is particularly asking you to find a text evidence from the reading that I gave you so"
1,Teacher,300,"yeah and you found the text evidence as well, you did an excellent job, all right, you did you did either disappear job excellent"
1,Teacher,300,"awesome well, I really enjoyed your response STUDENT because it really displays the most outstanding aspect of background knowledge and"
1,Teacher,300,"I love the how you identify the word equipment, because that was actually the question you were asking so you're halfway there"
1,Teacher,300,"So I love, how you a thoroughly enjoy the reading I could see that you understand the text and that really impressed me STUDENT that are really, really great job"
1,Teacher,300,"OK, I see that the best part about your best part about your work, is that you understood the text passage correctly"
1,Teacher,300,awesome great job and telling me but small machine wasn't necessarily a small machine and you did a really great job and showing me how you understood the text okay excellent STUDENT go right ahead
1,Teacher,300,"yeah I love how you're telling us about the process find any so locate in the US, or perhaps and"
1,Teacher,300,"I love how utilizing all the words from the question sentence and you're trying to find that word and try to revisiting of the paragraph, I really, really great job so you're correct indeed"
1,Teacher,300,"That appears in twice in this passage right so that's why it was a little bit confusing, but you did a really great job thoroughly reading an entire paragraph and telling me how it actually works to find water good"
1,Teacher,300,"that's awesome he said I love that how you're sharing your answer with us the beginning of the STUDENT and really, really appreciate it, and then you also show me how outstanding aspect of background knowledge that you have an insight as class"
1,Teacher,300,"Sure okay I love that you gave the answer, and it will really impressed me was that you capture the word Microsoft scoping from the passage some important key word there,"
1,Teacher,300,I really liked that you're sharing your process with us yeah go ahead
1,Teacher,300,yeah you're right right right right okay I love that you're sharing all this thoughts great
1,Teacher,300,yeah so I love that you're sharing that with us and the water being discovered that is called the microscopic okay
1,Teacher,300,"yeah oh good good I love that you're giving connections and predictions they're great great I love it all right Oliverin, I would like to circle back oh yeah go ahead"
1,Teacher,300,that's some really good thinking you're absolutely right there STUDENT that you need to be able to see it in order to know that you found it
1,Teacher,300,It's always a great idea
1,Teacher,300,"Oh great, I love that you decided to look back in the text to find out the answer to the question when you weren't sure"
1,Teacher,300,"got it thanks guys, so it tells me that you all really spend some good time examining this article, and looking for answers to this question about the equipment that scientists used to discover water on the moon"
1,Teacher,300,That would be easy for you to sign and come back to
1,Teacher,300,I love that a lot of you circle that answer in your text
1,Teacher,300,"That your original answer was close but it wasn't quite right, thank you for noticing that on your own"
1,Teacher,300,so STUDENT used his knowledge of those two words individually to put them together and figure out more about what a lunar orbiter is
1,Teacher,300,that's right i'm really glad that you pointed up paragraph six that's a good point
1,Teacher,300,"I love love love that you brought up that example that's that's what's called an analogy, and it is a great analogy STUDENT"
1,Teacher,300,I see how you found the answer in the text you looked for the scientific tool and the text
1,Teacher,300,"It is, I see how you mean that connection"
1,Teacher,300,"Oh well, that's Okay, I see how you got to your answer by talking about what they discovered which was another important part"
1,Teacher,300,yeah I see I see how you came to that conclusion that having water on the moon would be valuable to have for astronauts in space if they can't go by any
1,Teacher,300,but I see how you came to your conclusion
1,Teacher,300,I think i'm I see how you got to your answer
1,Teacher,300,"yeah I see I see how you got to your answer so i'm assuming that the answer you gave me was just no, but the question asks for you to provide some evidence, so I suggest"
1,Teacher,300,"Oh that's really interesting I have not, I have not read that but I see how you could use that maybe as evidence to support your your answer that maybe, yes it is valuable"
1,Teacher,300,"Yes, I see how you found found you got to that"
1,Teacher,300,"Oh Okay, so you made a connection between equipment and oxygen tanks interesting"
1,Teacher,300,"Oh, so you have made a connection between deep and pools, and then that makes you feel that there is going to be a lot of water on the moon interesting"
1,Teacher,300,"now let's take deeper STUDENT I really value, how you have made a reference to a machine that was sent to the moon"
1,Teacher,300,"Okay, thank you, that was very gracious of you STUDENT and Dave to have this discussion and to clarify this concern"
1,Teacher,300,"Oh OK, so I really value, how you have talked you have thought about all the costs that are going to be involved in this exploration, which is an important component in determining the value of any exploration"
1,Teacher,300,"Okay, so thank you so much for sharing your responses, I really value how both of you did until I know you have been able to identify reasons why it might not be a good idea for us to invest"
1,Teacher,300,"Okay Thank you so much for sharing your response STUDENT I really value, how you have stated, the costs and benefits and stated your own personal opinion at the end"
1,Teacher,300,"Right, well, I could totally see why you would think that, STUDENT, right because you were looking for equipment, something that's going to help us look at water"
1,Teacher,300,Clearer a little bit sharper in terms of understanding what that small machine is because
1,Teacher,300,"And you talked about equipment, I think a microscope is certainly an equipment,"
1,Teacher,300,Oh yeah that's a good idea
1,Teacher,300,I totally see where you're coming from on the microscope part I think my um
1,Teacher,300,"yep that's true so you're right in that they do use a lot of equipment and oxygen tanks were mentioned in the text,"
1,Teacher,300,"And if not, which component is missing missing I think even did a really good job of identifying which component was missing from his"
1,Teacher,300,And STUDENT I was curious with your response
1,Teacher,300,I thank you first for Providing that response and I love that you use scientific language like saying the word scientific and tool and even saying the word microscope
1,Teacher,300,"yeah so a lot of times, and I love that you're bringing in science STUDENT i'm sure you guys have done some really amazing fun stuff in that class"
1,Teacher,300,"Okay, so even I like the fact that you're identifying a piece of equipment that's scientists used"
1,Teacher,300,"Ah, I see what you're saying interesting I see your perspective in and you're thinking about what scientists might need as part of the equipment that they need to go searching for the water on the moon"
1,Teacher,300,"Okay, so I like the way that you went back to the passage and he looked more closely to see if you could find more information, so there was nothing wrong with your answer before, in that it gave us a hint but"
1,Teacher,300,"And you know, sometimes we do that when we're reading text and that's really great when we're visualizing"
1,Teacher,300,i'm so glad that you were using your visualization skills STUDENT so make sure you go back and revise some of your thinking that you did there okay
1,Teacher,300,yeah I love Thank you that's I love the way that you stated that it showed a new thinking STUDENT yes
1,Teacher,300,"I think that the progression by which you identify those events was very clear, and it may painted such a clear picture for others, so thank you for restating that"
1,Teacher,300,"Yes, STUDENT I saw from your response that you really use your background knowledge well and you did a great job using that background knowledge"
1,Teacher,300,awesome so I saw in your answer STUDENT that you did a great job identifying evidence identifying equipment that scientists use to reach the moon
1,Teacher,300,"Oh that's true that's true, but what I see you doing STUDENT is pulling out your background knowledge which is really strong you're doing a great job pulling out that background knowledge"
1,Teacher,300,"I love that critical thinking Farrah I love, looking back at your answer like that awesome so let's as a team has Oliver and Farrah let's as a team go back to the text and i'd like you to, yes STUDENT"
1,Teacher,300,"That is so true and I love that you brought in that background information STUDENT that's super important when you're reading a text like this, so great job"
1,Teacher,300,"Hello everyone, I just want to say thank you so much for sharing your answers with me, I can tell by everything that you guys put down that you really understood this passage and done a great job looking in the text, for your answers STUDENT"
1,Teacher,300,"that's a great point STUDENT, which is why answering these questions can be kind of tricky"
1,Teacher,300,"But I think we all did a great job really breaking down with this question with asking us for and finding a great sentence that helps us answer this question, so if we want to answer another question"
1,Teacher,300,"Okay, so you identified a piece of equipment right and I like that you started off with that,"
1,Teacher,300,"I OK, I see how that makes a lot of sense"
1,Teacher,300,Oh really great point STUDENT Farrah with yours on specifically I noticed that you did a really good job naming a piece of equipment and then telling me what it does
1,Teacher,300,"And then for Chris and STUDENT I noticed that you two have really great you know you either side, you have the first part, the second part that's great now we need to work on adding in that missing part"
1,Teacher,300,Right so glad that you were able to pick that up and go back to the question and read it and notice that mismatch between your answer in the question
1,Teacher,300,ooh I like that you're looking for that keyword right
1,Teacher,300,"ooh really great detail with your Farrah I loved how you did all those three steps right, you told me here's a piece of equipment, this is what it does now question to you, does"
1,Teacher,300,"it's in the text right you're exactly right STUDENT great job connecting directly from the text, so this is what we're looking for when we mean finding directly from the text i'm"
1,Teacher,300,"Discover is the action verb that we want to emphasize on for answering this question and i've noticed that, on your answer is like really matches what the question is asked about because"
1,Teacher,300,"Okay, so yeah you give a specific answer that included the name of the equipment that's really concrete"
1,Teacher,300,I really appreciate how you went back to the text and found evidence to include in your answer
1,Teacher,300,that's a great point
1,Teacher,300,that's a great point STUDENT
1,Teacher,300,"Okay, great I appreciate how you were looking at the whole story in a really detailed way to pick out that evidence, just like Luis was picking out that evidence and so was Farrah Oliver and STUDENT so"
1,Teacher,300,"Great I love how you're reflecting on the keywords in that question and you realize that you were missing a little part of the question, there"
1,Teacher,300,yeah a lunar orbiter yeah so that's the name of it that's getting more specific and more into the details that the the writer used
1,Teacher,300,"Yeah these are such good guesses right, and that's a great way to use what you already know about the word orbiter to understand what a lunar orbiter is"
1,Teacher,300,"because sometimes readers, even if they don't have all the details, they make a picture in their head and they might update that picture as they keep reading, but they start to form an idea in their head in a picture of what that would look like"
1,Teacher,300,"Okay, I see what you're thinking there"
1,Teacher,300,"Okay, I love that you all brought in so many interesting facts that you read about in the article into your responses"
1,Teacher,300,"Okay, so I think that you guys did a really great job of Combining all of what you found in the text to create the best answer right Luis and Jazmin you guys talked about the small machine called the Lunar orbiter"
1,Teacher,300,"Yes, that's awesome and I see you found some great evidence in the text because they do say that, precisely, thank you for sharing"
1,Teacher,300,STUDENT I I love your thinking that you really found the the theme of the text and you're totally on point with
1,Teacher,300,"You also I see how you're connecting your knowledge about astronauts to this article, which is great"
1,Teacher,300,"Yes, definitely I see how you're connecting original answer and growing your"
1,Teacher,300,"So you use the text to inform your answer, which is great so i'm"
1,Teacher,300,that's how you feel a great so let's just let's just do like a little thought experiment so even though you don't like writing and maybe that's why you're not being so specific which I can understand
1,Teacher,300,That sounds like a really good strategy and will probably set you up for success next time we're coming up with a problem
1,Teacher,300,I like that you found relationship between the words
1,Teacher,300,"It allows you to kind of visualize maybe even if I don't know what a lunar orbiter is it helps me kind of imagine some type of machine, so thank you for that Thank you"
1,Teacher,300,I think that you you all circled a really important parts of the text that allow us to understand the different sorts of equipment that NASA uses to find water on space
1,Teacher,300,"Okay, I think that's a great strategy that you're using so yeah, so I think that is an important part of the question, what blah blah blah like does that or what equipment and then what are we looking for with the equipment"
1,Teacher,300,"Nice, I, like the way that you're using the strategy to kind of pull apart the important parts of the question"
1,Teacher,300,yeah so thank you yeah so I like how you phrase that we're looking for equipment that's used to discover water and great
1,Teacher,300,"Nice yeah so thank you so you're right, it is equipment, which is what we're looking for and you found it in the third paragraph I like I use the text"
1,Teacher,300,yeah so I definitely like the way that you're going about this about answering this question is you're thinking about equipment and they're thinking about equipment us to discover or find or look for the water
1,Teacher,300,yeah so I also see the Lunar orbiter in paragraph two
1,Teacher,300,"yeah I like how your second half, got a little bit more specific after our conversation"
1,Teacher,300,"yeah so thank you for offering the different functions of different tools, so that was a great revision"
1,Teacher,300,"Oh, I really like that strategy of looking for keywords I think that that can be really helpful i'm i'm actually really happy that you chose to use that strategy"
1,Teacher,300,"Okay, well, I think that it's great that you guys have been looking for keywords when I was speaking with STUDENT, he also He also mentioned the same thing, and I think that that's a really great strategy"
1,Teacher,300,"and I really value how, in your answer you guys directly talked about a piece of equipment"
1,Teacher,300,"I agree yeah oxygen tanks, is an important piece of equipment for astronauts so I really like that you included that in your response"
1,Teacher,300,"Yes, well, I really value that you talked about a small machine and that you went back into the passage to look for evidence that supports your answer because"
1,Teacher,300,"All right, I appreciate you paraphrasing that and putting it into your own words"
1,Teacher,300,"Great well, I really appreciate how you guys chose to look for a piece of equipment"
1,Teacher,300,"awesome, and so what I really like about what you said STUDENT is this word machine that you mentioned,"
1,Teacher,300,"Great yeah and STUDENT when I read your answer you use the word tool to describe the microscope, and so I think that that's another great word when we're thinking of different types of equipment mentioned"
1,Teacher,300,"Yeah great, so I think STUDENT I liked in your original answer, how you mentioned a small machine"
1,Teacher,300,"STUDENT you said something interesting you said not yet, and I really like that, because it makes me think that maybe there's more to the story, maybe something might happen, where it might be valuable"
1,Teacher,300,The scientific tool called a microscope to look really closely so it's very good that you guys use textual evidence in the textbut how do you think
1,Teacher,300,Oh that's what you were thinking okay cool um
1,Teacher,300,I really appreciate your active reflection and self regulation
1,Teacher,300,"you guys located the information in the text very, very well um"
1,Teacher,300,"I think you were, you definitely used some great skills on figuring out okay which in which sentence, did they find water right?"
1,Teacher,300,"And you looked at the sentence that said microscopic and thought , oh microscope"
1,Teacher,300,Of course I love that you advocated for yourself in that way
1,Teacher,300,"that's beautiful I love, how you use that context you use evidence from the reading"
1,Teacher,300,"mm hmm no That was really good using her background knowledge, because it didn't say it in the text, so it was very good"
1,Teacher,300,That was actually good using background knowledge to make connections
1,Teacher,300,"Using the context clues that we use before, when we were analyzing the question you know, using words like investigate and seeing that it's a small machine that they use it's a great job"
1,Teacher,300,Good alright so that's good background knowledge understanding what they found
1,Teacher,300,"so that's actually a good context to as well, using that background knowledge understanding our tools"
1,Teacher,300,yeah and I see how you're answering this question by using your own knowledge rate your own experiences from watching movies and seeing the equipment that's being used
1,Teacher,300,"Both had this inclusion about the microscope right this detail about the microscope, and so I see how you're providing this specific tool to support your answer"
1,Teacher,300,"Great and then STUDENT you've included some great pass knowledge about how water is composed of these two parts, hydrogen and oxygen it's a great time to chemistry that makes sense, with why we need water, we need these perks"
1,Teacher,300,So I see how that connects to what we're talking about here
1,Teacher,300,And I see how your even mentioning other answers like Jazmin's she mentioned it's needed to be
1,Teacher,300,"Okay, so I see that what you did is when you were looking at the article you identified words that remind you of equipment right, and one piece of equipment is a microscope"
1,Teacher,400,But we didn't exactly answer the question about equipment. What equipment did the scientists use to discover water on the moon.
1,Teacher,400,"But I'm a little concerned that you did not connect the question to the text. So looking back at the question, what's the question that we're looking for. Can you tell me that. Are you able to tell me what the question is."
1,Teacher,400,"Yes, so the water they found, you would use a microscope to study it, but it doesn't explain how they found the water."
1,Teacher,400,"However, I think that this point doesn't answer directly the main question. This is the next step after they discovered water for the moon, hey, this is part of the equipment that they discovered what are the one."
1,Teacher,400,"You are correct with you need a microscope to look at it really closely, but they're asking what equipment do the scientists use to discover it."
1,Teacher,400,"You are correct with you need a microscope to look at it really closely, but they're asking what equipment do the scientists use to discover it. The microscope is equipment that they looked really closely at the water with, but did they discover the water with the microscope."
1,Teacher,400,"Alright STUDENT, so, when we look back at the question, it says what equipment did scientists use to discover water on the moon. While it may be true that scientists do use oxygen tanks and probably very often, it's not the equipment that they use to find water on the moon."
1,Teacher,400,It's not the specific tool used to get to the water to get those samples. That's what the question was asking.
1,Teacher,400,"Because we were asking about equipment, not what they found."
1,Teacher,400,"They do. But that's not what the,that's not what. The question is what equipment did the scientists use to discover the water on the moon? It said that those things are not what they used to discover water on the moon. It was the Lunar Orbiter."
1,Teacher,400,The question is actually wanting to know what equipment they used to discover water on the moon.
1,Teacher,400,"Yeah absolutely it's kind of part of the moon so it is something that caught the water, but it doesn't quite answer a question about it being a piece of equipment that the scientists are using."
1,Teacher,400,"But for this specific question, it wants to know what specifically they used to find that water. And that wouldn't necessarily be like oxygen tanks and things like that."
1,Teacher,400,"However, having that knowledge does help you with this overall topic, but it's not specific to that question, if that makes sense."
1,Teacher,400,"To help you understand this question, this question specifically is asking what what equipment they use to discover the water, yes, they do use that equipment to help them discover the water, but that is not the actual equipment that is discovering the water."
1,Teacher,400,"So that's what they found, but we were looking for what equipment that they used to discover that on the moon."
1,Teacher,400,"So while oxygen tank and a mask and suits are part of the equipment they use for this question, we're only focusing on what they use to discover water on the moon"
1,Teacher,400,The question asked for you to talk about the equipment.
1,Teacher,400,"What equipment did scientists use to discover water on the moon. Oxygen tanks are pieces of equipment, but they don't really go with the water on the moon."
1,Teacher,400,"But in the question, we want to focus on the equipment they use to discover that water."
1,Teacher,400,"And i'm concerned, though, that the question is asking specifically for how the water was found"
1,Teacher,400,"So I want you to reread the question because I don't think you fully understood what the question was asking. Because your answer didn't have anything to do with equipment, it just said that water was found on the moon."
1,Teacher,400,"That is true, that is where they discovered the water, but the question was the equipment that they used"
1,Teacher,400,Because we are looking for the specific word of the equipment that they use.
1,Teacher,400,"Microscope is used to discover water, but the article is thinking more in general of what equipment would be used along with the microscope."
1,Teacher,400,"We're talking about the equipment. So you did name where we found it, but the question is more focused on the equipment."
1,Teacher,400,"The question though it did ask us, it said what equipment did scientists use and you're talking to me about astronauts."
1,Teacher,400,"I'm concerned that the question is asking for what was used to discover water, right, and we've only mentioned the tool that's used to see it once you have discovered it."
1,Teacher,400,"The question is not based on the videos that you watched or the YouTube videos you watch, it's about what you read."
1,Teacher,400,"There are all different types of tools, like equipment, gear, all those other things, but for right now, the question is asking for the ones that will help us find the water."
1,Teacher,400,"But yes, STUDENT, you are correct,that those are all different types of equipment that astronauts use. But for this particular question, it was the equipment that they used to discover water."
1,Teacher,400,"But i'm just concerned that you are understanding the full question itself, because the question was what equipment did scientists use to discover water on the moon."
1,Teacher,400,"The question is actually asking what did they use to discover water on the moon, and while they use so much equipment up on the moon, we need to focus on what was used to discover water specifically."
1,Teacher,400,"They weren't really thinking about what they use to actually get to space. So yes, you're right, they did use the oxygen tanks and things like that, because there is no oxygen in space, but they were focusing more on the water piece versus what they use to get to space."
1,Teacher,400,"STUDENT, I'm not sure that maybe you understood the question correctly. You put you need a scientific tool called a microscope to look really closely. Well, you do need a microscope to look really closely, but this question is, we're looking for the name of the piece of equipment that scientists use to discover water on the moon."
1,Teacher,400,"But right now, we're looking for the actual piece of equipment that was used to discover water on the moon."
1,Teacher,400,"Right. And again, like he said you know that's one way to look at it, but the question is actually specifically pointing toward what's the potential value."
1,Teacher,400,"You read it as, is water on the moon valuable right now, but the question actually says, could it be valuable at some point in the future."
1,Teacher,400,"A concern that I have with you guys, is that we want to make sure that we're really focusing on the equipment that is used by scientists to find water on the moon."
2,Teacher,400,"Yeah that is correct, but that's what they wear. We're looking at what they used to find the water."
2,Teacher,400,"I am concerned, though, that the question is asking why you would want water on the moon."
2,Teacher,400,Really what we're looking for is evidence that water on the moon could be valuable.
2,Teacher,400,"I'm concerned, though, that the question is asking specifically about water"
2,Teacher,400,"So you're definitely right about how NASA uses so much equipment to do so many different things, but the question is only asking for one specific machine or equipment that they used to find the water."
2,Teacher,400,"That is true and it's basically just what I told STUDENT, that the scientists do use a lot of equipment, so much equipment for so many different things. But the question is only asking for one specific piece of equipment that was used to find the water."
2,Teacher,400,"But when we look back at the question it's only asking specifically what machine they used to find the water, not all the other machines."
2,Teacher,400,"But when we look back at the question it's only asking specifically what machine they used to find the water, not all the other machines."
2,Teacher,400,"So Farrah with your question, you tell me about a tool which was great. You told me about a tool that's used to look at the water but we're not looking at the water really closely, we are trying to find the water."
2,Teacher,400,"Okay, you need to be more specific in your answer. What small machine? What was it called?"
2,Teacher,400,"Okay and in your answer you said that you'd need a scientific tool called a microscope to look really closely. And yeah, you would need a microscope to look really closely closely, but does your answer tell what discovered the water?"
2,Teacher,400,"You should be able to pull your answer right from the text. So a small machine is great, but there's more specific information in there that could give a more specific answer."
2,Teacher,400,So all those facts are right that you guys had but they're wanting a little more specific answer okay.
2,Teacher,400,"So I think the one that stands out to me the most is going to be you Oliver, I noticed that your response didn't tell me anything about what went on in the text."
2,Teacher,400,But for this one answer wasn't quite there is because we needed to focus more on that equipment than what the equipment was finding.
2,Teacher,400,But it's still wrong and it doesn't really tell us what the question is trying to get at. We want to know about this equipment. So we have to make sure we talk about the equipment specifically.
2,Teacher,400,"Yes, yes, they do. They absolutely do. But I think that answer might leave out some important parts of the story."
2,Teacher,400,"Something that's right on the cusp of being just what I'm looking for. In this case, Jazmin was a little too vague."
2,Teacher,400,But I think it was wanting to be a little bit more specific and getting a little bit more detail from the reading about the microscope and lunar orbiter. So you're on the correct track Jazmin. We just need to push it a little bit more into detail.
2,Teacher,400,"Jazmin, you said that NASA sent a small machine, right. They did send a small machine. But what I'm looking for is what is also the name of that small machine."
2,Teacher,400,"Mr Chris, did you consider that those machines were not mentioned in our text?"
2,Teacher,400,"However, when we're given a text, we do have to look at what it talks about in the text. I know that you answered, saying that they used equipment like oxygen tanks, but that was not mentioned in the text."
2,Teacher,400,Your answer is about how the kind of water that they found was microscopic but it doesn't really say how they got the water.
2,Teacher,400,What Luis and Chris described is how they got to the moon and not what they used to discover water on the moon.
