intent,actor,turn,text
110.3,Luis,," And then I also heard you tell Jazmin what she should work on, too"
110.3,Luis,, OK
110.3,Luis,,"Yeah, cuz I mean, I read a lot about space"
110.3,Luis,,Yeah okay perfect spot
110.3,Luis,, That's my answer
110.3,Luis,,"Yeah, I, I'm kind of space expert on which is why I picked oxygen tanks"
110.3,Luis,, Okay
110.3,Luis,,"Yeah, yeah"
110.3,Luis,,Okay yeah that sounds great i'd love to do that
110.3,Luis,,Oh yeah I know everything about space I watch all the videos on YouTube all about space I pretty much know everything there is to know
110.3,Luis,,"Yeah, that sounds great"
110.3,Luis,,"Oh yeah, that sounds awesome"
110.3,Luis,,"Yeah, sounds great"
110.3,Luis,,I do
110.3,Luis,,"Oh, I know a lot about space because I watch all sorts of YouTube videos about rockets and all of the planets and stuff"
110.3,Luis,,"Yeah, I can do that"
110.3,Luis,,"Okay, yeah, that sounds great"
110.3,Luis,,"Oh, yeah"
110.3,Luis,,I thought so that's why I had to say it
110.3,Luis,,Okay that sounds good
110.3,Luis,,okay okay
110.3,Luis,,yeah okay
110.3,Luis,,"Okay um that there's no gravity in space, you know so like if you go there, you can kind of almost like fly like a superhero"
110.3,Luis,,Oh yeah I can definitely help out
110.3,Luis,,Oh okay okay well i'll be your teacher today guys
110.3,Luis,,um yeah I can do that sure
110.3,Luis,,"um yeah Okay, well, we we sent a machine into space and we needed all sorts of equipment and we needed oxygen tanks and we needed a microscope all we needed all sorts of things and they they sent the rocket and it smashed into the moon, and they found little pieces of ice"
110.3,Luis,,yeah um I shouldn't be in this group I already know all about space
110.3,Luis,,Oh yeah that's right here um what equipment that scientists use to discover water on the moon
110.3,Luis,,"um well I guess we'll kind of what I was thinking, because a question was about the equipment"
110.3,Luis,,Oh wow I know scientists think it was a lot of equipment like oxygen tanks
110.3,Luis,,That sounds awesome
110.3,Luis,,That would be pretty cool
110.3,Luis,,um okay well so i'm in the article
110.3,Luis,,"yeah Okay, I can do that"
110.3,Luis,,I sure did
110.3,Luis,,Oh yeah I can definitely do that
110.3,Luis,,I can tell you anything you want to know
110.3,Luis,,"Oh yeah, of course"
110.3,Luis,,"Okay, that sounds okay okay"
110.3,Luis,,"edu: Ya Sure ok, I said scientists use a lot of equipment like oxygen tanks"
110.3,Luis,,teachtoreacheveryreader@gse
110.3,Luis,,harvard
110.3,Luis,,What
110.3,Luis,,"Oh Oh yes, I do okay my favorite thing about space is how Pluto it used to be a planet and then, then they like kicked it out of being a planet because it was too small it's like poor pluto too small company"
110.3,Luis,,I guess so
110.3,Luis,,  Ok guys I'll be the reporter
110.3,Luis,,"Specialist okay Okay, I guess, I could do that"
110.3,Luis,,yeah yeah i'd love to hear that
110.3,Luis,,awesome
110.3,Luis,,"yeah, I guess, I can I can do that"
110.2,Luis,, Scientists can't breathe the astronauts can't breathe out oxygen tank
110.2,Luis,,Yeah
110.2,Luis,," Like, I know all about space, like, I don't think I should be in this group, because I don't really get answers about space like wrong"
110.2,Luis,,"Um, yeah, I guess this is kind of a question"
110.2,Luis,," Um, so here's the thing"
110.2,Luis,,"I didn't really read it so I can read it, I guess"
110.2,Luis,," But, um, so I guess no"
110.2,Luis,,"Well, I guess I didn't really like do the reading exactly"
110.2,Luis,, I kind of just like had my knowledge
110.2,Luis,," And I was thinking about, like, you know that they have other equipment that they use"
110.2,Luis,, That's not necessarily in the reading but but I know we're supposed to focus on the so yeah
110.2,Luis,, So I think for me like I was really interested in seeing like what kind of equipment they could use
110.2,Luis,,"Um, yeah"
110.2,Luis,,"Um,"
110.2,Luis,,Because we can while we can drink it and we can take a bath and I'm
110.2,Luis,,"Um, yeah"
110.2,Luis,," So imperative to, well, I underline the same thing like small machine"
110.2,Luis,,"Um, yeah, like water can be split into two parts"
110.2,Luis,," It can be, you know, hydrogen and oxygen"
110.2,Luis,,"Yeah, I, I also know that because I know a lot about space"
110.2,Luis,, So I know that they have to use oxygen tanks to yeah I know that
110.2,Luis,,"Yeah, I actually, I do because I know but the word orbit means like vehicles around something"
110.2,Luis,," So like if there weren't even astronauts, they wouldn't really need a microscope"
110.2,Luis,, And so I'm thinking maybe that that there weren't asked astronaut spec has it doesn't even say the word astronaut anywhere in the story
110.2,Luis,,yeah okay well my answer was actually that scientists they use a lot of equipment like oxygen tanks
110.1,Luis,,Okay
110.1,Luis,,"Well, well, I was gonna say like they use it for"
110.1,Luis,,"Yeah, I could do that"
110.1,Luis,,Um no I corrected that let me see
110.1,Luis,, I'm looking to see if I can find it
110.1,Luis,,"Oh, yeah sure"
110.1,Luis,,Yeah
110.1,Luis,,Yeah I know all about it
110.1,Luis,,No problem
110.1,Luis,, So that's pretty
110.1,Luis,,"Well, I was gonna remind everybody that my dad is actually an astronaut"
110.1,Luis,,Yeah
110.1,Luis,,Okay
110.1,Luis,,okay
110.1,Luis,,"Nevermind, I'll wait"
110.1,Luis,,"Um, yeah"
110.1,Luis,, So I said that water can be split into two parts into hydrogen and oxygen
110.1,Luis,,Yeah
110.1,Luis,,I know a lot about space
110.1,Luis,,"Um, so yeah"
110.1,Luis,, If you're going to go up into space and like you're out
110.1,Luis,," Okay, so what I know from my like understanding and like my reading and everything I know about space is that you have to have like an oxygen tank and you have to have a space suits and like all that stuff"
110.1,Luis,,"Um, I'll me let me look down, um, water on the moon"
110.1,Luis,," Yeah, water on the moon"
110.1,Luis,,"Um, well I guess I mostly was thinking like about what I already do, so I guess I didn't read it that closely"
110.1,Luis,," I did read it, I just I just kept thinking about all those like spacesuits and all that, you know"
110.1,Luis,,"I did, I did read it"
110.1,Luis,,Okay
110.1,Luis,,I didn't really read very closely
110.1,Luis,,"I beat them and I say, ah, you can't do it as well as me and then I play the game and I get the most points and and I say you're a loser"
110.1,Luis,," So actually, um, so what I was thinking is that scientists use a lot of equipment like oxygen tanks and, you know, stuff like that"
110.1,Luis,," Um, and then also, like, you know, water can be split into two parts hydrogen and oxygen"
110.1,Luis,,"Um, yeah"
110.1,Luis,,Asked about because that's what it says on a story
110.1,Luis,,Microscopic ice on the MOon
110.1,Luis,,I think I got it this time
110.1,Luis,,"Oh yeah, I totally well"
110.1,Luis,," I said that water can be split into two parts hydrogen and oxygen and the part where I got that from was, let's see, where did I oh oh okay, in paragraph five, purify water can be broken down into two parts hydrogen and oxygen"
110.1,Luis,," So for me, basically what I said"
110.1,Luis,,"Um, yeah, okay"
110.1,Luis,," Um, I think I should be in this group, because I know like all this stuff about space, like I practically know everything about space"
110.1,Luis,,"Um, wow, it's kind of more of a statement"
110.1,Luis,,Yeah
110.1,Luis,,"Oh, okay"
110.1,Luis,,"Excuse me, teacher, I don't think I should be in this group,I already know all about space"
110.1,Luis,,"So i'm right too, it could be oxygen tanks, or microscopes, or lunar orbiter?"
110.1,Luis,,A hack
110.1,Luis,,"For you fuel, which is what the as on Chris said that in 2024 they could have a gas station so being able to split up the hydrogen and oxygen efficiently would be very important, so you can have the breathing room and then the gas station"
110.1,Luis,,harvard
110.1,Luis,,teachtoreacheveryreader@gse
110.1,Luis,,edu: that's cool down for that
110.1,Luis,," So I was just gonna say like, I, I kind of already know"
110.1,Luis,,"Um, yeah"
110.1,Luis,, Like all about space and I don't really feel like I even need to be in this group
110.1,Luis,,Oh yeah
110.1,Luis,,Ok
110.1,Luis,,"Agile Teacher Lab: um yeah I, I also think it's valuable because if you split the water like I said i'm"
110.1,Luis,,"i'm sorry teacher, excuse me, I shouldn't be in this group I already know all about space"
110.1,Luis,,"yeah yeah I would love to so Okay, my answer and I actually this way, but I also saw in the reading because I did look at the reading this time teacher um I did look at it, and I saw that the water can be split into two parts, hydrogen and oxygen"
110.1,Luis,, Kelsey?
110.1,Luis,,"Excuse me, Ms"
110.1,Luis,,I was gonna say I took it from the text
110.1,Luis,,Yeah yeah like I know a lot of a lot of equipment stuff
110.1,Luis,,"Yeah, yeah"
110.1,Luis,, Okay
110.1,Luis,,Okay
110.1,Luis,,Yes
110.1,Luis,,yeah yeah okay
110.1,Luis,,"um yeah I mean, so my answer was kind of like what Chris just pass I said, scientists, he has a lot of equipment like oxygen tanks"
110.1,Luis,,"um yeah well, excuse me um I I shouldn't be in this group I already know all about space"
110.1,Luis,,Okay okay
110.1,Luis,,yeah yeah can I go
110.1,Luis,,"um excuse me, I I have something to say"
110.1,Luis,,yeah sure do
110.1,Luis,,Oh yeah okay
110.1,Luis,,I just use Jazmin's machine that NASA centers small machine called a lunar orbiter to investigate the water on the moon
110.1,Luis,,"um yeah Okay, so it asked what equipment did scients use to discover water on the moon"
110.1,Luis,,um yeah I shouldn't be in this group I already corrected my answer
110.1,Luis,,That was me that was me I also had that same idea
110.1,Luis,,Okay
110.1,Luis,,"Okay, my answer as that scientists use a lot of equipment like oxygen tanks"
110.1,Luis,,yep definitely true
110.1,Luis,,"Oh um mine was kind of like what Chris just said, I said, scientists, they use oxygen tanks"
150.1,Oliver,,"Oh well, actually I I just looked at the clock and we have to go to lunch now"
150.1,Oliver,," They use the Lunar Orbiter to um, they use the Lunar Orbiter to find the water and then I use the microscope to look at the water"
150.1,Oliver,,Okay
150.1,Oliver,, I know it was really really short
150.1,Oliver,,"I'm, I'm, I'm sorry to interrupt, but I just looked at the clock and it's it's time for us to go to a lunch"
150.1,Oliver,," And we just met, but I really appreciate how you really took the time to like listen to all of us and really try to help us take our time to find the answer, right everybody?"
150.1,Oliver,,"Guys, you know, I just looked at the clock and it's time for us to go to lunch"
150.1,Oliver,, Okay
150.1,Oliver,," I said, Man, I was like, okay, a scientific tool is equipment on the water"
150.1,Oliver,, It's not the same as discovering okay
150.1,Oliver,,Well okay so yeah cuz I I I kind of had the same thinking
150.1,Oliver,," But yeah, I see what you're saying about looking"
150.1,Oliver,," Lawrence, I just looked at the clock, and it's time for the next group, so we'll have to see you later"
150.1,Oliver,,OK
150.1,Oliver,, Mr
150.1,Oliver,," Unfortunately, we have to go to lunch"
150.1,Oliver,, But thank you so much for working with us
150.1,Oliver,,"Um, yeah, I think that we are getting more comfortable"
150.1,Oliver,,"Um, yeah, I think that that makes sense because yeah okay that actually makes a lot of sense"
150.1,Oliver,," So like Farrah, you're saying that like basically like that, you know, if you use like a microscope to see the water after you find it"
150.1,Oliver,, First is that right
150.1,Oliver,, You have to find it
150.1,Oliver,,"Um, I guess, like what I was wondering, like, Um, okay, so like a small machine"
150.1,Oliver,," Well, okay, so I think that I'm beginning to understand, but can you help me understand just like super clearly like how the ok so the microscopes like not quite the right answer and I got the same answer as Farrah"
150.1,Oliver,,Yeah
150.1,Oliver,, I think I'm still not sure about because I have the same answer as Farrah
150.1,Oliver,,"Um, I'm not"
150.1,Oliver,,Reach Every Reader:It's me Oliver
150.1,Oliver,, So like they use something else to find the water and then they studied the water using the microscope
150.1,Oliver,,"Um, yeah, that makes sense"
150.1,Oliver,,"Um, well,I guess I didn't know because you had"
150.1,Oliver,," Um, so they, it was the, they sent like a microscope and something else?"
150.1,Oliver,,"Um, yeah"
150.1,Oliver,,Okay
150.1,Oliver,," Um, yeah, it's cause it's cards"
150.1,Oliver,, It comes first in the story
150.1,Oliver,,"Um, yeah, I have a quick question"
150.1,Oliver,," Um, so we were we were just discussing the text and looking at the question, how did scientists, or what equipment did scientists use to discover water on the moon"
150.1,Oliver,,That sounds great
150.1,Oliver,,um yeah
150.1,Oliver,,"Well it's time for us to go to lunch, but I do want to say, I appreciate um how are you kind of explain what each of us needs to work on and how we can improve our answers"
150.1,Oliver,,teachtoreacheveryreader@gse
150.1,Oliver,,harvard
150.1,Oliver,,"edu: Well, we want to thank you teacher for asking us questions cuz I I like how you you"
150.1,Oliver,,"So I I read that they weren't going to try to build a moon base on the moon by like 2024, and it was just making me think like"
150.1,Oliver,, It does
150.1,Oliver,, It was just that it was exactly the same because she circled the last sentence and I circled the last sentence too
150.1,Oliver,,Okay
150.1,Oliver,,Okay
150.1,Oliver,, You'd need a scientific tool called a microscope to look really closely
150.1,Oliver,, So I circle the last sentence in the text
150.1,Oliver,,"Yeah, sure, OK"
150.1,Oliver,,"Oh,"
150.1,Oliver,, We're so small they have to use a microscope to see it
150.1,Oliver,,By water
150.1,Oliver,,uh huh because
150.1,Oliver,,"yeah I think so, so we just have to say, both of the names of the equipment in our answer"
150.1,Oliver,,That she's gotta say stuff in her own words
150.1,Oliver,, She can't just pull the quote from the story
150.1,Oliver,,"Yeah, okay"
150.1,Oliver,, So when I was reading the
150.1,Oliver,,Well basically I wrote the same thing as Farrah
150.1,Oliver,,harvard
150.1,Oliver,,teachtoreacheveryreader@gse
150.1,Oliver,,edu: A small question
150.1,Oliver,,"So you're saying if Farrah has the same answer as me, then I should try to find a different answer?"
150.1,Oliver,," But I was just looking at the clock, and it looks like it's time for us to go to lunch"
150.1,Oliver,,It's not a question
150.1,Oliver,," Maybe they used both, but I don't really see why it's not the microscope"
150.1,Oliver,,"Honestly, not totally like I got back"
150.1,Oliver,,All yeah I sure can she said that on the
150.1,Oliver,,"Well, actually I just looked at the clock and it's time for us to go to lunch"
150.1,Oliver,,"Yeah, okay"
150.1,Oliver,, So in the part about where they actually find the water are talking about the small machine
150.1,Oliver,,"Well, some of us are right and some of us are wrong?"
150.1,Oliver,,"No, I think that sounds good"
150.1,Oliver,," I mean, I know what the microscope is a tool"
150.1,Oliver,,Not yet i'm i right now
150.1,Oliver,,"I'm still a little confused, actually"
150.1,Oliver,,"Oh yeah, well, I was thinking, like, how could you find something if you couldn't see it but i i got that maybe you have to find it first and then you can observe it"
150.1,Oliver,,I just looked at the clock and it's time for us to go to lunch
150.1,Oliver,," Actually, but I just wanted to say thank you so much for coming today and for helping us understand why I'm the lunar orbiter was the best to answer for the question"
150.1,Oliver,," Um, so thank you so much"
150.1,Oliver,, So I was thinking it's not valuable because it takes too much money
150.1,Oliver,,"Well, I was thinking about another meaning of the word value like I'm like money and it talks about money and it says it would take a lot of money"
150.1,Oliver,,"Yeah, yeah, I do"
150.1,Oliver,,yeah so that's kind of like they use First they use the Lunar orbiter and then I use a microscope
150.1,Oliver,,Okay yeah sure
150.1,Oliver,,"Um Actually teacher Oh, something that is super exciting is that it's time for lunch"
150.1,Oliver,,"Oh, I think so um but I guess um I don't know how I would have picked that I think I think I still I still would have picked the microscope um until you told me to look at paragraph two"
150.1,Oliver,,"Agile Teacher Lab: On yeah i'm confused too because, while we both said microscope and there's evidence and the text but there's also the machine and I don't know what the right answer is"
150.1,Oliver,,"Well, actually I just looked at the clock and we have to go to lunch"
150.1,Oliver,, I think I would still pick the microscope
150.1,Oliver,, I said the microscope um and so i'm still a little unsure why it's the Lunar orbiter that's the right answer and how I would how I would have picked that on my own
150.1,Oliver,,i'm still a little confused cuz I said the same as Farrah
150.1,Oliver,,harvard
150.1,Oliver,,"edu: Yes, me i'm sorry to interrupt"
150.1,Oliver,,teachtoreacheveryreader@gse
150.1,Oliver,,um yeah I I could see that yeah I could see that because maybe they don't they don't have it yet
150.1,Oliver,,Okay
150.1,Oliver,,yeah so what they did use a microscope at some point right
150.1,Oliver,,are so um yeah i'm still wondering about when they use it
150.1,Oliver,,"yeah well, we definitely will but right now we have to go to lunch"
150.1,Oliver,,Oh yeah I circled the same thing that Farrah did you
150.1,Oliver,,"I see that it's almost time for us to go, but I am thinking now okay so like it's not ready yet, but i'm like Chris said, like maybe by 2024 if they build a base on the moon, then they could"
140.1,Oliver,,"I'm not really into space, so--"
140.1,Oliver,,"I mean, I think aliens are kind of cool"
140.1,Oliver,," So yes, I'd be down to learn about that"
140.1,Oliver,,"Um, it's at the top and the bottom"
140.1,Oliver,,"Um, yeah, I sort of knew"
140.1,Oliver,,"Yeah, so, um, one on are playing a video game when I use my Xbox controller and that's equipment about are you so that's like a tool"
140.1,Oliver,,"Yeah, like an amoeba also have an hour with a cold amoeba"
140.1,Oliver,,"Yeah, I'm sorry to interrupt you, Miss I burnt"
140.1,Oliver,, So thanks for working with us
140.1,Oliver,, I think I just looked at the clock and it's time for us to go to lunch
140.1,Oliver,,Thank you
140.1,Oliver,," I wasn't really, I never really thought about it, I guess"
140.1,Oliver,,"Oh well, I don't think I never really thought about that before, like maybe there is water on the moon, maybe around the moon"
140.1,Oliver,,"i'm i'm so sorry I just looked at the clock and it's time for us to go to lunch, but I just wanted to say thank you so much for helping us see both the big picture and the sort of specifics of the equipment um That was a really helpful way, to put it Thank you so much"
140.1,Oliver,,"um yeah I mean that'd be pretty cool you know, and then I could just kind of look down at earth and I can be like hey everybody down there i'm just chilling up here, even though they probably couldn't hear me but it's a pretty cool thing to do"
140.1,Oliver,,"Oh, all sorts of things lots of teeny tiny little brains and everything was so much smaller than I thought it was"
140.1,Oliver,,"On i'm so sorry to interrupt, but I just looked at the clock and we actually we have to go to lunch, right now, but I wanted to say"
140.1,Oliver,,"Okay yeah I think we learned this, I think we learned this in science, because we learned that water as an H two O, and I know that all is oxygen and the h is hydrogen"
140.1,Oliver,,"Well, I just locked up o'clock now and we have to go to lunch now"
140.1,Oliver,,Oh yeah and i'm not a scientist i'm i'm just a student
130.3,Oliver,,And that's how we discover discover
130.3,Oliver,,Oh
130.3,Oliver,,"Um, I had the same answer as Farrah"
130.3,Oliver,,So they use the Lunar Orbiter to like discover it and then microscope to like study it
130.3,Oliver,, So scientists to the question is like how what equipment that scientists use to discover water on the moon
130.3,Oliver,," Oh, okay, yeah"
130.3,Oliver,,Scientists use the Lunar Orbiter
130.3,Oliver,," And you say, like right back scientists use the Lunar Orbiter to discover water on the moon"
130.3,Oliver,, which is the lunar orbiter
130.3,Oliver,,They use the equipment
130.3,Oliver,," Oliver, what's up?"
130.3,Oliver,,orbiter was arm
130.3,Oliver,, Thank you
130.3,Oliver,, We really enjoyed working with
130.3,Oliver,, But thank you so much for working with us
130.3,Oliver,, And I'm unfortunately we have to go to our next class
130.3,Oliver,,"Um, so I think that I understand that the equipment like the answer to the question is the Lunar Orbiter, but I think I'm still not quite sure why"
130.3,Oliver,,"No, no, and I, I was, I just want to say aw thanks teacher, it looks like it's time for us to go to lunch"
130.3,Oliver,,Can I just say it like how you said? A lunar orbiter was used to discover water on the moon
130.3,Oliver,,Okay
130.3,Oliver,, Can I do another answer
130.3,Oliver,," Um, can I try again"
130.3,Oliver,,um teacher it's time for us to go to lunch
130.3,Oliver,,"Teacher and I don't mean to interrupt you, but it's time for us to go to lunch"
130.3,Oliver,,"On I just looked at the clock and it's time for us to go to lunch, but I wanted to say"
130.2,Oliver,,um yeah yeah that makes a lot of sense it's like they use one then they use the other
130.2,Oliver,,"Um yeah. I can do that because I had the same answer Farrah about the microscope and so, in terms of discovering the water The water so small that you can't discover something you can't see, so I would need a microscope to see it to discover it"
130.2,Oliver,,"Well, I mean that's The only other equipment that they have in the story is the Lunar orbiter"
130.2,Oliver,,Okay
130.2,Oliver,,Yeah I circled the same one
130.2,Oliver,,"Yeah, in paragraph three, the last one, it says you need a scientific tool called a microscope to look really closely"
130.2,Oliver,, The question was whatequipment did scientists use to discover water on the moon
130.2,Oliver,, Okay
130.2,Oliver,,"Yeah, sure"
130.2,Oliver,,"Was um was a microscope attached to, like, to the astronaut?"
130.2,Oliver,,"I mean, I guess it would be fine to grow stuff on the moon, you know, I guess"
130.2,Oliver,," I mean, I'd probably want to have video games or something up there, I think"
130.2,Oliver,,"Yeah, I actually did get a different answer because I was still kind of thinking that it was the microscope"
130.2,Oliver,," I feel like you know, like, that was really the equipment that they use to find the water"
130.2,Oliver,," So basically, um, I think that, well, it sounds like the microscope like"
130.2,Oliver,,Yeah
130.2,Oliver,,"So yeah, I wasn't sure how to make my answer better"
130.2,Oliver,,"Um, yeah"
130.2,Oliver,," No, I agree, and I think that makes sense to me"
130.2,Oliver,," If you were looking straight at it, you need a scientific tool called a my first go to look really closely"
130.2,Oliver,, So the paragraph
130.2,Oliver,," Let's see, they say in the last paragraph, paragraph three, and they say that the water they found is microscopic meaning you wouldn't be able to see it"
130.2,Oliver,,"Um, yeah"
130.2,Oliver,, OK
130.2,Oliver,," So basically, my thinking"
130.2,Oliver,,"Um, okay"
130.2,Oliver,,Your said to Luis that he has to restate the question and an answer the question
130.2,Oliver,,"Well, I agree with Farrah"
130.2,Oliver,," I'm because I'm not really sure, like, well, Farrah had a question about it"
130.2,Oliver,,"Okay, we can do that"
130.2,Oliver,,"Okay, so, so it sounds that water can be broken down into two parts hydrogen and oxygen and and that it says that I should not breathe oxygen"
130.2,Oliver,, And that's important
130.2,Oliver,, Is that right?
130.2,Oliver,,"Um, yeah"
130.2,Oliver,, So I guess they used the microscope and the Lunar Orbiter
130.2,Oliver,," So I don't think I'm wrong, either"
130.2,Oliver,,"Well, I mean, in paragraph one it does say that there's the the the waters deep in the craters"
130.2,Oliver,, What's the microscope
130.2,Oliver,,Well i mean i i support
130.2,Oliver,, Cause my there's a tool as equipment and they're talking about looking at water and in that part of a story
130.2,Oliver,,"edu: I was pretty good, let me see you're sad you're sad the hydrogen oxygen is that rocket fuel, you said breathing"
130.2,Oliver,,teachtoreacheveryreader@gse
130.2,Oliver,,harvard
130.2,Oliver,," I know it was a really short time, but I do appreciate how you helped us really look for the evidence in the story to put in our answer"
130.2,Oliver,,"Well, I'm sorry to interrupt, I was just saying that it's actually time for us to go to lunch"
130.2,Oliver,, I thought that I thought the same thing I Farrah
130.2,Oliver,,"Yeah, I am"
130.2,Oliver,," So I, I was thinking the same thing that that the microscope was the tool because you had to use it to see the the water"
130.2,Oliver,," But before we go, I just wanted to say thank you for encouraging us to add more detail and to really listen to and build on each other's answers"
130.2,Oliver,,"Yeah, well, actually I just looked at the clock and it's time for us to go to lunch"
130.2,Oliver,, So I think part of part of the question was having an opinion
130.2,Oliver,,"Um, well, okay, I'm Jazmin, she said about how she read it and she she thought about it and look for evidence"
130.2,Oliver,," And I think I did something similar, but I actually came up with a different opinion"
130.2,Oliver,,"Um, yeah"
130.2,Oliver,, So
130.2,Oliver,,"Oh yeah, I had also picked equipment, actually"
130.2,Oliver,,"Oh yeah I agree, but i'm also um I don't really know how I would have figured that out if Chris hadn't told us about the suits and things, how would I have figured that out just on my own"
130.2,Oliver,,"Agile Teacher Lab: Okay um my answer didn't change, it's still microscope and I circled the word microscope because it is in the third paragraph"
130.2,Oliver,,"edu: yeah cuz in paragraph six, they talk about how it'll take a lot of time and a lot of money and so that means that they don't have the time or the money yet so it's it's clearly not ready yet"
130.2,Oliver,,harvard
130.2,Oliver,,teachtoreacheveryreader@gse
130.2,Oliver,,"um, yeah that makes sense, but it didn't really say that in the story, so I don't think I would have known that if Luis didn't tell me"
130.2,Oliver,,So
130.2,Oliver,,"that's that's really good answer, I agree with Chris about that, but I just I just looked at the clock and i'm so sorry but we we actually have to go to lunch, right now, but I really wanted to say, we really appreciate how you really took your time and"
130.2,Oliver,,edu: Um I circled equipment too
130.2,Oliver,,teachtoreacheveryreader@gse
130.2,Oliver,,harvard
130.2,Oliver,,harvard
130.2,Oliver,,teachtoreacheveryreader@gse
130.2,Oliver,,edu: Oh yeah I saw that one
130.2,Oliver,,So i'm Farrah do you want to talk first
130.1,Oliver,,I can read the question if you want me to
130.1,Oliver,,I agree what Farrah
130.1,Oliver,,"Yeah, because then you can like take a bath on your card arm drink it"
130.1,Oliver,," Like, like what"
130.1,Oliver,,"Um, yeah, I could try to see like"
130.1,Oliver,,"edu: yeah well well thanks teacher it's time for us to call, but I wanted to say, thanks for asking asking everybody about our thinking thinking that lead our answer so it it felt good to take some time to explain my idea, so you know I felt valued"
130.1,Oliver,,teachtoreacheveryreader@gse
130.1,Oliver,,harvard
130.1,Oliver,," And in particular, I wanted to thank you for especially encouraging us to draw on our background knowledge"
130.1,Oliver,, Thank you for letting us share
130.1,Oliver,," But before we go to lunch, I just wanted to thank you for working with us"
130.1,Oliver,,"Yeah, I just was going to say unfortunately, we have to go to lunch"
130.1,Oliver,, That was really cool to be able to talk about the stuff that we already INAUDIBLE]
130.1,Oliver,,Oh that's all
130.1,Oliver,,"Oh OK OK, I guess I mean what I like I read the whole thing and I looked for all the key words and I found I found that sentence with the key words in it"
130.1,Oliver,,"Oh, okay, I need to look for that because I thought a microscope and that's pretty important"
130.1,Oliver,, And the question was about the word discover because that helped us well at least that helped me really understand what the best to answer was
130.1,Oliver,,"I'm, I'm really sorry, but we have to go"
130.1,Oliver,," I wanted to say before we go, thank you for really helping us understand the question"
130.1,Oliver,,"Okay, I feel like I didn't see the word discovery"
130.1,Oliver,,um I also read that there could be a base on the moon by
130.1,Oliver,,Oh um that could be it
130.1,Oliver,,"um this is Oliver um I just I just looked at the clock and unfortunately it's it's time for us to go to lunch, right now, but thank you so much for really helping us use evidence from the text and our answers that's going to be really helpful next time"
120.4,Oliver,,yeah i'm I circled the same as Farrah
120.4,Oliver,,"Um, that they use the microscope to look closely at the water"
120.4,Oliver,, But before we go to lunch
120.4,Oliver,," I just wanted to thank you so much for working with us and, like, in particular, I really wanted to thank you"
120.4,Oliver,,"So unfortunately, we have to go to lunch"
120.4,Oliver,,"Um, yeah, I think what was really interesting to me about this one was like the fact that there was just like, you know, the fact that there's so little water like it's all spread across the surface, but they were still able to find it using the microscope"
120.4,Oliver,, What I circled the same thing
120.4,Oliver,," Um, you need a scientific tool called a microscope to look really closely"
120.4,Oliver,,"On well I circled the same thing as Farrah on the bottom of the page we I didn't like circle it because she circled it, but we had, we had the same answer"
120.4,Oliver,,"Oh, I couldn't figure out what was wrong because I thought the microscope was right"
120.4,Oliver,, I think what was interesting was mostly the fact that I'm like well
120.4,Oliver,,"Well, that's a great question"
120.4,Oliver,,"Um, yeah, so I thought the equipment"
120.4,Oliver,," I think that the microscope, I agree with Farrah"
120.4,Oliver,,"Um, so my answer was basically that I had I you know I circled the same thing as as Farrah"
120.4,Oliver,, And I think the same thing that the microscope was was what they used to discover
120.4,Oliver,, Do you need assigned a tool called a microscope to look really closely
120.4,Oliver,,"Well, I mean, I had that same as Farrah, because I circled the last what she thought was the last sentence and I I circled the last sentence"
120.4,Oliver,, So I don't know
120.4,Oliver,,I mean was different from there
120.4,Oliver,," They said, Yeah, but I said no"
120.4,Oliver,, It's not ready yet
120.4,Oliver,, I said no
120.4,Oliver,,"Um, yeah, we found some stuff"
120.4,Oliver,," She said that it was, um, the Lunar Orbiter"
120.4,Oliver,, I think
120.4,Oliver,,"Um, so I saw I listened to Jazmin's answer"
120.4,Oliver,,"Um, okay"
120.4,Oliver,, So I was thinking that no and mostly because it's not it's not ready
120.4,Oliver,,I'm gonna say convincing
120.4,Oliver,, So I said that
120.4,Oliver,," Um, no, like, I didn't think the evidence was very convincing because it's not ready yet"
120.4,Oliver,,"Um, yeah"
120.4,Oliver,," So basically, my response was, I circled the same thing as survey"
120.4,Oliver,,Yeah
120.4,Oliver,,"Um, well, I found the same thing"
120.4,Oliver,," Um, but I thought one is talking about"
120.4,Oliver,," Not even was saying, but they have also have a small machine called the Lunar Orbiter"
120.4,Oliver,," I spend only in paragraph one paragraph three, or they're really talking about the water"
120.4,Oliver,," I'm sorry to interrupt, but I was looking at the clock and it's it's time for us to go to lunch"
120.4,Oliver,," Um, but I did want to say thank you so much for"
120.4,Oliver,,"Me, My family"
120.4,Oliver,,"Um, I guess I saw the same thing cuz I I just kept seeing microscope, and I kept thinking about microscopes for some reason"
120.4,Oliver,, I don't quite understand
120.4,Oliver,,"No, I was gonna say the same thing as Farrah, but I'm still kind of wondering why our answer is wrong like why the two of us is our answer is wrong"
120.4,Oliver,,"Well, I had read the same thing that Farrah was talking about in the last paragraph"
120.4,Oliver,,"Well, I was just looking at the clock and I i see about it's time for us to go to lunch"
120.4,Oliver,, So I just wanted to let you know before we call
120.4,Oliver,," So my answer was no, you know, I'm because I don't think it's ready yet"
120.4,Oliver,,"Um, OK"
120.4,Oliver,,"Um, so I circled the part that says very small kind of for the same reason, but like the fact that you have to use a microscope to look at the ice deposits"
120.4,Oliver,,"Well,"
